Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
42,No,Travel_Rarely,Research & Development,6,3,Medical,3,Male,83,3,3,Research Director,1,Married,13348,3,2,18,4,13,7,5,7
31,No,Travel_Rarely,Sales,10,2,Medical,3,Female,86,3,2,Sales Executive,4,Divorced,6583,3,4,8,3,5,2,1,4
34,No,Travel_Rarely,Sales,3,1,Medical,4,Female,75,2,2,Sales Executive,4,Married,8103,3,3,9,2,4,2,0,1
31,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,62,4,1,Laboratory Technician,3,Divorced,3978,3,2,4,2,2,2,2,2
26,No,Travel_Frequently,Research & Development,6,3,Other,3,Male,61,4,1,Laboratory Technician,4,Married,2544,3,1,8,3,7,7,7,7
45,No,Travel_Frequently,Research & Development,1,4,Medical,2,Male,44,3,2,Healthcare Representative,3,Single,5399,3,3,12,3,4,2,0,3
33,No,Travel_Rarely,Sales,10,4,Marketing,2,Male,43,3,2,Sales Executive,3,Single,5487,3,2,10,2,10,4,0,9
28,No,Travel_Frequently,Sales,1,2,Life Sciences,3,Male,42,2,2,Sales Executive,4,Married,6834,3,3,7,3,7,7,0,7
29,Yes,Travel_Frequently,Sales,24,3,Technical Degree,3,Male,45,4,1,Sales Representative,1,Single,1091,3,4,1,3,1,0,0,0
39,No,Non-Travel,Sales,21,4,Life Sciences,1,Female,32,1,2,Sales Executive,3,Married,5736,3,3,10,3,3,2,1,2
27,No,Travel_Rarely,Research & Development,2,4,Technical Degree,2,Male,41,3,1,Research Scientist,2,Married,2226,3,3,6,2,5,3,1,2
34,No,Travel_Frequently,Research & Development,22,4,Other,3,Male,86,2,2,Research Scientist,4,Married,5747,3,2,16,3,15,10,6,11
28,Yes,Travel_Rarely,Sales,13,2,Marketing,4,Female,84,3,2,Sales Executive,3,Single,9854,3,4,6,3,2,0,2,2
47,No,Non-Travel,Research & Development,14,4,Technical Degree,3,Male,64,3,2,Research Scientist,2,Married,5467,3,3,16,4,8,7,1,7
56,No,Travel_Rarely,Sales,11,5,Marketing,4,Female,89,2,2,Sales Executive,1,Married,5380,3,3,6,3,0,0,0,0
39,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,87,3,2,Manufacturing Director,1,Married,5151,4,4,10,3,10,0,7,9
38,No,Travel_Frequently,Research & Development,8,3,Medical,4,Female,58,2,2,Research Scientist,2,Divorced,2133,3,3,20,3,20,11,0,7
58,No,Travel_Rarely,Sales,21,3,Life Sciences,4,Female,72,3,4,Manager,4,Married,17875,3,3,29,2,1,0,0,0
32,Yes,Travel_Frequently,Research & Development,5,2,Life Sciences,1,Female,47,4,1,Research Scientist,3,Single,2432,3,1,8,3,4,1,0,3
38,No,Travel_Rarely,Research & Development,9,2,Life Sciences,2,Male,71,3,1,Research Scientist,4,Divorced,4771,3,4,10,4,5,2,0,3
49,No,Travel_Frequently,Research & Development,2,1,Life Sciences,2,Male,42,3,5,Research Director,4,Married,19161,3,4,28,3,5,4,4,3
42,No,Travel_Rarely,Sales,12,4,Marketing,2,Male,77,3,2,Sales Executive,4,Divorced,5087,3,3,14,3,0,0,0,0
27,Yes,Travel_Frequently,Human Resources,22,3,Human Resources,1,Female,58,2,1,Human Resources,2,Married,2863,3,1,1,3,1,0,0,0
35,No,Travel_Rarely,Sales,18,4,Medical,2,Male,71,3,2,Sales Executive,1,Married,5561,3,4,6,1,5,3,0,4
28,No,Non-Travel,Research & Development,16,3,Medical,3,Male,49,3,1,Research Scientist,3,Single,2144,3,3,5,2,5,3,1,4
31,No,Non-Travel,Research & Development,3,2,Medical,3,Male,48,3,1,Research Scientist,1,Divorced,3065,3,4,4,4,4,2,2,3
36,No,Non-Travel,Research & Development,9,4,Life Sciences,1,Male,66,4,1,Laboratory Technician,2,Married,2810,4,2,5,3,5,4,0,2
34,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,32,3,3,Sales Executive,4,Single,9888,4,1,14,2,14,8,2,1
34,No,Travel_Rarely,Sales,13,4,Medical,4,Male,39,3,3,Sales Executive,3,Divorced,8628,3,3,9,2,8,7,1,1
26,No,Travel_Rarely,Research & Development,1,3,Medical,3,Male,95,3,1,Laboratory Technician,1,Single,2867,3,4,8,2,7,7,7,6
29,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,89,3,2,Healthcare Representative,1,Married,5373,3,1,6,2,5,3,0,2
32,No,Non-Travel,Research & Development,15,4,Medical,3,Female,34,3,2,Healthcare Representative,4,Divorced,6667,3,2,9,3,5,1,1,2
31,No,Travel_Frequently,Research & Development,1,3,Life Sciences,4,Male,48,1,2,Research Scientist,1,Married,5003,4,2,10,3,10,8,8,7
28,Yes,Travel_Rarely,Research & Development,17,3,Technical Degree,3,Male,32,2,1,Laboratory Technician,4,Divorced,2367,3,1,6,2,4,1,0,3
38,No,Travel_Rarely,Sales,1,3,Life Sciences,1,Male,59,2,1,Sales Representative,1,Single,2858,3,1,20,2,1,0,0,0
35,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,55,3,2,Sales Executive,4,Married,5204,3,4,10,3,10,8,0,9
27,No,Travel_Rarely,Sales,9,3,Marketing,4,Male,44,3,2,Sales Executive,4,Single,4105,3,1,7,3,7,7,0,7
32,No,Travel_Rarely,Research & Development,5,4,Life Sciences,4,Male,56,2,2,Manufacturing Director,4,Single,9679,4,2,8,3,1,0,0,0
31,Yes,Travel_Frequently,Sales,26,4,Marketing,1,Male,63,3,2,Sales Executive,4,Married,5617,3,3,10,3,10,7,0,8
53,Yes,Travel_Rarely,Sales,24,4,Life Sciences,1,Male,66,3,3,Sales Executive,1,Single,10448,3,2,15,2,2,2,2,2
54,No,Travel_Rarely,Research & Development,9,2,Life Sciences,1,Female,67,3,2,Research Scientist,3,Married,2897,3,3,9,2,4,3,2,3
33,No,Travel_Frequently,Research & Development,7,2,Life Sciences,4,Male,36,3,2,Healthcare Representative,3,Divorced,5968,4,3,9,3,9,7,2,8
43,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Male,30,3,3,Healthcare Representative,3,Married,7510,3,2,10,3,10,9,0,9
38,No,Travel_Frequently,Human Resources,1,4,Other,4,Male,88,3,1,Human Resources,2,Married,2991,3,2,7,3,6,2,1,2
55,No,Travel_Rarely,Human Resources,26,4,Human Resources,3,Male,71,4,5,Manager,2,Married,19636,3,1,35,3,10,9,1,4
31,No,Travel_Rarely,Research & Development,2,1,Medical,4,Female,59,1,1,Laboratory Technician,4,Divorced,1129,3,3,1,3,1,0,0,0
39,No,Travel_Rarely,Sales,15,4,Marketing,2,Male,77,3,4,Sales Executive,1,Single,13341,3,1,21,3,20,8,11,10
42,No,Non-Travel,Research & Development,23,2,Life Sciences,4,Male,37,2,2,Research Scientist,3,Single,4332,3,4,20,3,20,9,3,7
31,No,Non-Travel,Research & Development,10,3,Medical,3,Female,40,3,3,Research Director,3,Married,11031,4,3,13,4,11,7,4,8
54,No,Travel_Rarely,Research & Development,10,3,Medical,3,Female,77,3,2,Manufacturing Director,1,Single,4440,3,4,9,3,5,2,1,4
24,No,Travel_Rarely,Research & Development,1,2,Life Sciences,2,Male,45,2,2,Healthcare Representative,3,Single,4617,3,2,4,2,4,3,1,2
23,No,Travel_Rarely,Research & Development,12,2,Other,4,Male,78,3,1,Laboratory Technician,4,Single,2647,3,3,5,4,5,2,1,4
40,No,Travel_Frequently,Research & Development,11,3,Technical Degree,4,Female,73,3,2,Laboratory Technician,3,Married,6323,3,1,10,4,10,9,9,4
40,No,Travel_Rarely,Sales,2,2,Marketing,2,Female,92,3,2,Sales Executive,2,Married,5677,3,3,15,3,11,8,5,10
25,No,Travel_Rarely,Human Resources,2,3,Human Resources,3,Female,82,3,1,Human Resources,2,Married,2187,3,3,6,3,2,0,1,2
30,No,Travel_Rarely,Research & Development,1,2,Medical,4,Male,76,3,1,Laboratory Technician,2,Married,3748,3,3,12,2,12,8,1,7
25,No,Travel_Rarely,Research & Development,2,1,Other,4,Male,57,3,1,Laboratory Technician,3,Divorced,3977,3,3,7,2,2,2,0,2
47,No,Travel_Rarely,Research & Development,25,3,Medical,1,Male,84,3,3,Healthcare Representative,3,Single,8633,4,2,25,3,17,14,12,11
33,No,Non-Travel,Research & Development,1,2,Medical,2,Male,59,2,1,Laboratory Technician,3,Divorced,2008,3,3,1,2,1,1,0,0
38,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Male,86,3,2,Sales Executive,2,Married,4440,3,1,16,3,15,13,5,8
31,No,Travel_Rarely,Sales,2,2,Life Sciences,1,Male,54,3,1,Sales Representative,3,Married,3067,3,3,3,3,2,2,1,2
38,No,Travel_Frequently,Research & Development,6,4,Life Sciences,1,Male,72,2,2,Manufacturing Director,3,Married,5321,3,4,10,3,8,3,7,7
42,No,Travel_Rarely,Research & Development,18,4,Life Sciences,4,Male,35,3,2,Research Scientist,1,Divorced,5410,3,3,9,2,4,3,1,2
41,No,Travel_Rarely,Research & Development,1,3,Life Sciences,4,Male,76,3,1,Research Scientist,4,Married,2782,4,1,12,3,5,3,1,0
47,No,Non-Travel,Research & Development,1,1,Medical,3,Female,98,3,3,Research Director,2,Married,11957,3,1,14,1,13,8,5,12
35,No,Travel_Rarely,Research & Development,11,4,Medical,4,Male,43,3,1,Laboratory Technician,3,Married,2660,3,3,5,3,2,2,2,2
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,4,Male,63,3,1,Research Scientist,3,Single,3375,3,4,4,4,3,2,1,2
35,No,Travel_Rarely,Research & Development,9,4,Medical,2,Male,48,3,2,Research Scientist,3,Single,5098,3,2,10,3,10,7,0,8
33,No,Travel_Rarely,Research & Development,15,2,Medical,2,Female,95,3,2,Healthcare Representative,4,Married,4878,3,1,10,3,9,7,8,1
32,No,Travel_Rarely,Research & Development,29,4,Life Sciences,3,Female,49,2,1,Laboratory Technician,2,Single,2837,3,3,6,3,6,2,4,1
40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,83,3,1,Laboratory Technician,4,Married,2406,3,3,8,2,1,0,0,0
32,No,Travel_Rarely,Sales,1,4,Medical,2,Male,68,2,1,Sales Representative,2,Married,2269,3,2,3,3,2,2,2,2
39,No,Travel_Rarely,Research & Development,24,1,Life Sciences,1,Male,52,3,2,Research Scientist,4,Single,4108,3,1,18,3,7,7,1,7
38,No,Travel_Rarely,Research & Development,10,3,Medical,2,Female,99,1,3,Research Director,3,Married,13206,3,1,20,3,18,16,1,11
32,No,Travel_Rarely,Sales,1,4,Marketing,3,Female,48,3,3,Sales Executive,4,Married,10422,3,3,14,3,14,10,5,7
37,No,Travel_Rarely,Research & Development,10,3,Life Sciences,3,Female,42,4,3,Research Director,4,Married,13744,4,1,16,3,16,11,6,8
25,No,Travel_Rarely,Sales,8,2,Other,1,Female,85,3,2,Sales Executive,3,Divorced,4907,4,2,6,2,5,3,0,4
52,No,Non-Travel,Sales,29,4,Life Sciences,1,Male,40,3,1,Sales Representative,4,Divorced,3482,3,2,16,2,9,8,0,0
44,No,Travel_Rarely,Research & Development,1,3,Medical,2,Male,42,3,1,Research Scientist,4,Single,2436,3,3,6,3,4,3,1,2
21,No,Travel_Rarely,Sales,5,1,Medical,3,Male,58,3,1,Sales Representative,1,Single,2380,3,4,2,3,2,2,1,2
39,No,Non-Travel,Research & Development,9,3,Life Sciences,4,Male,87,3,5,Manager,4,Single,19431,3,3,21,2,6,0,1,3
23,Yes,Travel_Frequently,Sales,9,3,Marketing,4,Male,33,3,1,Sales Representative,1,Married,1790,3,1,1,2,1,0,1,0
36,No,Travel_Rarely,Sales,3,3,Medical,1,Female,94,2,3,Sales Executive,4,Married,7644,3,3,10,3,9,7,3,4
36,No,Travel_Frequently,Research & Development,4,2,Life Sciences,4,Female,97,3,2,Manufacturing Director,2,Divorced,5131,3,2,18,3,4,2,0,2
56,No,Non-Travel,Research & Development,1,4,Life Sciences,3,Male,57,3,2,Healthcare Representative,3,Divorced,6306,4,1,13,2,13,12,1,9
29,Yes,Travel_Rarely,Research & Development,1,4,Medical,1,Male,36,3,1,Research Scientist,4,Married,4787,3,2,4,4,2,2,2,2
42,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,56,3,5,Manager,3,Married,18880,3,1,24,2,22,6,4,14
56,Yes,Travel_Rarely,Research & Development,7,2,Technical Degree,4,Male,72,3,1,Laboratory Technician,3,Married,2339,3,4,14,1,10,9,9,8
41,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,60,2,4,Manufacturing Director,2,Married,13570,4,3,21,3,20,7,0,10
34,No,Travel_Rarely,Sales,28,3,Marketing,4,Female,95,2,2,Sales Executive,3,Married,6712,4,4,8,3,8,7,1,7
36,No,Non-Travel,Sales,15,4,Marketing,4,Male,88,1,2,Sales Executive,4,Divorced,5406,4,1,15,2,15,12,11,11
41,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Male,57,2,2,Sales Executive,2,Divorced,8938,3,3,14,3,5,4,0,4
32,No,Travel_Rarely,Research & Development,2,3,Technical Degree,4,Male,78,3,1,Research Scientist,1,Single,2439,3,4,4,3,4,2,1,2
35,No,Travel_Rarely,Human Resources,26,4,Life Sciences,3,Female,31,3,3,Human Resources,4,Single,8837,3,3,9,3,9,0,1,7
38,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,100,3,2,Sales Executive,4,Married,5343,3,3,10,3,10,7,1,9
50,Yes,Travel_Frequently,Sales,1,4,Life Sciences,2,Male,94,3,2,Sales Executive,3,Divorced,6728,3,4,12,3,6,3,0,1
36,No,Travel_Rarely,Sales,11,4,Marketing,2,Female,100,2,2,Sales Executive,4,Married,6652,3,1,8,2,6,3,0,0
45,No,Travel_Rarely,Sales,20,3,Life Sciences,4,Female,50,3,2,Sales Executive,3,Single,4850,3,3,8,3,5,3,0,1
40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,3,Male,52,2,1,Research Scientist,3,Single,2809,3,4,8,3,2,2,2,2
35,No,Travel_Frequently,Research & Development,18,4,Life Sciences,3,Male,80,3,2,Healthcare Representative,3,Married,5689,3,4,10,4,10,2,0,2
40,No,Travel_Rarely,Research & Development,2,4,Medical,3,Female,98,3,1,Research Scientist,3,Married,2001,3,2,20,3,5,3,0,2
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,3,Female,62,1,1,Research Scientist,4,Married,2977,3,4,4,3,4,3,1,1
29,No,Travel_Rarely,Research & Development,13,2,Other,4,Male,46,2,2,Laboratory Technician,2,Married,4025,3,1,10,3,4,3,0,3
29,No,Travel_Rarely,Research & Development,28,4,Medical,4,Female,73,2,1,Research Scientist,1,Single,3785,3,2,5,1,5,4,0,4
50,Yes,Travel_Rarely,Sales,28,3,Marketing,4,Male,39,2,3,Sales Executive,1,Divorced,10854,3,2,20,3,3,2,2,0
39,No,Travel_Rarely,Sales,24,1,Marketing,2,Female,60,2,4,Sales Executive,4,Married,12031,3,1,21,2,20,9,9,6
31,No,Non-Travel,Research & Development,5,3,Medical,2,Male,74,3,2,Manufacturing Director,1,Single,9936,3,2,10,3,9,4,1,7
26,No,Travel_Rarely,Sales,5,3,Other,4,Female,30,2,1,Sales Representative,3,Single,2966,3,4,5,3,4,2,0,0
36,No,Travel_Frequently,Research & Development,23,2,Medical,3,Male,41,4,2,Laboratory Technician,4,Married,2571,3,3,17,3,5,2,0,3
39,No,Travel_Rarely,Research & Development,6,1,Medical,4,Male,42,2,3,Healthcare Representative,1,Married,9991,3,1,9,3,7,7,1,7
27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,2,Male,87,4,2,Manufacturing Director,2,Married,6142,4,2,6,3,6,2,0,3
49,No,Travel_Frequently,Sales,2,3,Medical,4,Male,63,2,2,Sales Executive,2,Married,5390,3,4,17,2,9,6,0,8
34,No,Travel_Rarely,Research & Development,8,3,Medical,2,Male,82,4,2,Laboratory Technician,3,Married,4404,3,1,6,4,4,3,1,2
